timestamp_ms,target_x,target_y,target_z,real_x,real_y,real_z,error,base_deg,shoulder_deg,elbow_deg,torque_shoulder,torque_elbow,limit_shoulder,limit_elbow,torque_base,limit_base
3136,30.0,1.506,7.0,30.001,1.52,6.573,0.4274,2.9,35.31,-82.0,10.83,5.23,54.0,8.1,0.12,2.02
3137,30.0,1.518,7.0,30.008,1.567,6.572,0.4309,2.99,35.29,-81.96,10.83,5.23,54.0,8.1,0.12,2.02
3138,30.0,1.53,7.0,29.975,1.542,6.529,0.472,2.94,35.27,-82.09,10.83,5.23,54.0,8.1,0.12,2.02
3139,30.0,1.542,7.0,30.0,1.508,6.561,0.44,2.88,35.29,-82.0,10.83,5.23,54.0,8.1,0.12,2.02
3140,30.0,1.554,7.0,29.992,1.566,6.556,0.4442,2.99,35.29,-82.02,10.83,5.23,54.0,8.1,0.12,2.02
3141,30.0,1.566,7.0,29.997,1.531,6.591,0.4109,2.92,35.35,-82.02,10.83,5.23,54.0,8.1,0.12,2.02
3142,30.0,1.578,7.0,29.968,1.634,6.506,0.4984,3.12,35.22,-82.09,10.83,5.23,54.0,8.1,0.12,2.02
3143,30.0,1.59,7.0,30.003,1.555,6.619,0.3828,2.97,35.4,-82.0,10.83,5.24,54.0,8.1,0.12,2.02
3144,30.0,1.602,7.0,30.0,1.647,6.578,0.4243,3.14,35.31,-81.98,10.83,5.24,54.0,8.1,0.12,2.02
3145,30.0,1.615,7.0,30.005,1.636,6.572,0.4288,3.12,35.29,-81.96,10.83,5.24,54.0,8.1,0.12,2.02
3146,30.0,1.627,7.0,29.999,1.578,6.584,0.4186,3.01,35.33,-82.0,10.83,5.24,54.0,8.1,0.12,2.02
3147,30.0,1.639,7.0,30.011,1.624,6.577,0.4234,3.1,35.29,-81.94,10.83,5.24,54.0,8.1,0.12,2.02
3148,30.0,1.651,7.0,29.99,1.692,6.561,0.4409,3.23,35.29,-82.0,10.83,5.24,54.0,8.1,0.12,2.02
3149,30.0,1.663,7.0,29.996,1.658,6.503,0.4974,3.16,35.16,-81.96,10.83,5.24,54.0,8.1,0.12,2.02
3150,30.0,1.675,7.0,30.01,1.624,6.565,0.4375,3.1,35.27,-81.94,10.83,5.24,54.0,8.1,0.12,2.02
3151,30.0,1.687,7.0,29.999,1.681,6.537,0.4629,3.21,35.22,-81.96,10.83,5.24,54.0,8.1,0.12,2.02
3152,30.0,1.699,7.0,30.033,1.73,6.603,0.3993,3.3,35.29,-81.83,10.83,5.24,54.0,8.1,0.12,2.02
3153,30.0,1.711,7.0,30.044,1.707,6.602,0.4001,3.25,35.27,-81.78,10.83,5.24,54.0,8.1,0.12,2.02
3154,30.0,1.723,7.0,29.992,1.727,6.596,0.4044,3.3,35.35,-82.0,10.83,5.24,54.0,8.1,0.12,2.02
3155,30.0,1.735,7.0,29.998,1.797,6.595,0.41,3.43,35.33,-81.96,10.83,5.24,54.0,8.1,0.12,2.02
3156,30.0,1.747,7.0,30.009,1.797,6.605,0.3981,3.43,35.33,-81.91,10.83,5.24,54.0,8.1,0.12,2.02
3157,30.0,1.759,7.0,30.003,1.786,6.588,0.4125,3.41,35.31,-81.94,10.84,5.24,54.0,8.1,0.12,2.02
3158,30.0,1.771,7.0,30.003,1.739,6.618,0.3836,3.32,35.38,-81.96,10.84,5.24,54.0,8.1,0.12,2.02
3159,30.0,1.783,7.0,30.01,1.832,6.64,0.3637,3.49,35.4,-81.91,10.84,5.24,54.0,8.1,0.12,2.02
3160,30.0,1.795,7.0,30.002,1.785,6.577,0.4232,3.41,35.29,-81.94,10.84,5.24,54.0,8.1,0.12,2.02
3161,30.0,1.807,7.0,29.994,1.762,6.537,0.4652,3.36,35.22,-81.96,10.84,5.24,54.0,8.1,0.12,2.02
3162,30.0,1.819,7.0,30.005,1.866,6.605,0.3978,3.56,35.33,-81.91,10.84,5.24,54.0,8.1,0.12,2.02
3163,30.0,1.831,7.0,29.99,1.831,6.537,0.4631,3.49,35.22,-81.96,10.84,5.24,54.0,8.1,0.12,2.02
3164,30.0,1.843,7.0,30.005,1.843,6.594,0.4064,3.52,35.31,-81.91,10.84,5.24,54.0,8.1,0.12,2.02
3165,30.0,1.855,7.0,29.992,1.796,6.589,0.4148,3.43,35.33,-81.98,10.84,5.24,54.0,8.1,0.12,2.02
3166,30.0,1.867,7.0,30.005,1.809,6.571,0.4334,3.45,35.27,-81.91,10.84,5.24,54.0,8.1,0.12,2.02
3167,30.0,1.879,7.0,29.97,1.899,6.533,0.4687,3.63,35.24,-82.02,10.84,5.24,54.0,8.1,0.12,2.02
3168,30.0,1.891,7.0,30.004,1.89,6.617,0.3834,3.6,35.35,-81.91,10.84,5.24,54.0,8.1,0.12,2.02
3169,30.0,1.903,7.0,30.004,1.924,6.587,0.4133,3.67,35.29,-81.89,10.84,5.24,54.0,8.1,0.12,2.02
3170,30.0,1.915,7.0,29.998,1.982,6.617,0.3892,3.78,35.35,-81.91,10.84,5.24,54.0,8.1,0.12,2.02
3171,30.0,1.927,7.0,29.985,1.888,6.578,0.4242,3.6,35.31,-81.98,10.84,5.24,54.0,8.1,0.12,2.02
3172,30.0,1.939,7.0,29.985,1.958,6.571,0.4292,3.74,35.29,-81.96,10.84,5.24,54.0,8.1,0.12,2.02
3173,30.0,1.951,7.0,30.013,1.936,6.586,0.4142,3.69,35.27,-81.85,10.84,5.24,54.0,8.1,0.12,2.02
3174,30.0,1.963,7.0,30.012,2.029,6.632,0.3737,3.87,35.35,-81.85,10.84,5.24,54.0,8.1,0.12,2.02
3175,30.0,1.975,7.0,29.98,1.992,6.537,0.4639,3.8,35.22,-81.96,10.84,5.24,54.0,8.1,0.12,2.02
3176,30.0,1.987,7.0,29.99,1.946,6.565,0.4368,3.71,35.27,-81.94,10.84,5.24,54.0,8.1,0.12,2.02
3177,30.0,1.999,7.0,29.999,1.959,6.605,0.397,3.74,35.33,-81.91,10.84,5.24,54.0,8.1,0.12,2.02
3178,30.0,2.011,7.0,30.009,1.982,6.575,0.4264,3.78,35.24,-81.85,10.84,5.24,54.0,8.1,0.12,2.02
3179,30.0,2.023,7.0,29.983,2.004,6.531,0.4701,3.82,35.2,-81.94,10.84,5.24,54.0,8.1,0.12,2.02
3180,30.0,2.035,7.0,29.996,2.051,6.535,0.4655,3.91,35.18,-81.87,10.84,5.24,54.0,8.1,0.12,2.02
3181,30.0,2.047,7.0,30.001,2.04,6.529,0.4716,3.89,35.16,-81.85,10.84,5.24,54.0,8.1,0.12,2.02
3182,30.0,2.059,7.0,30.002,2.155,6.516,0.4936,4.11,35.11,-81.8,10.84,5.24,54.0,8.1,0.12,2.02
3183,30.0,2.071,7.0,29.991,2.12,6.535,0.4679,4.04,35.18,-81.87,10.84,5.24,54.0,8.1,0.12,2.02
3184,30.0,2.083,7.0,30.006,2.098,6.568,0.432,4.0,35.22,-81.83,10.84,5.24,54.0,8.1,0.12,2.02
3185,30.0,2.095,7.0,30.012,2.075,6.562,0.4386,3.96,35.2,-81.8,10.84,5.24,54.0,8.1,0.12,2.02
3186,30.0,2.107,7.0,30.014,2.052,6.562,0.4416,3.91,35.2,-81.8,10.84,5.24,54.0,8.1,0.12,2.02
3187,30.0,2.119,7.0,30.004,2.109,6.504,0.4958,4.02,35.09,-81.8,10.84,5.24,54.0,8.1,0.12,2.02
3188,30.0,2.131,7.0,30.031,2.099,6.572,0.4307,4.0,35.18,-81.72,10.84,5.24,54.0,8.1,0.12,2.02
3189,30.0,2.143,7.0,29.962,2.187,6.502,0.5013,4.17,35.16,-81.96,10.84,5.24,54.0,8.1,0.12,2.02
3190,30.0,2.155,7.0,30.017,2.168,6.573,0.428,4.13,35.2,-81.76,10.84,5.24,54.0,8.1,0.12,2.02
3191,30.0,2.167,7.0,30.002,2.167,6.58,0.4202,4.13,35.24,-81.83,10.84,5.24,54.0,8.1,0.12,2.02
3192,30.0,2.179,7.0,30.004,2.132,6.568,0.4343,4.06,35.22,-81.83,10.84,5.24,54.0,8.1,0.12,2.02
3193,30.0,2.191,7.0,29.995,2.178,6.563,0.4373,4.15,35.22,-81.85,10.84,5.25,54.0,8.1,0.12,2.02
3194,30.0,2.203,7.0,30.0,2.213,6.539,0.4613,4.22,35.16,-81.8,10.85,5.25,54.0,8.1,0.12,2.02
3195,30.0,2.215,7.0,30.022,2.191,6.589,0.4119,4.17,35.22,-81.74,10.85,5.25,54.0,8.1,0.12,2.02
3196,30.0,2.227,7.0,30.028,2.238,6.588,0.4128,4.26,35.2,-81.69,10.85,5.25,54.0,8.1,0.12,2.02
3197,30.0,2.239,7.0,30.001,2.317,6.631,0.3771,4.42,35.33,-81.8,10.85,5.25,54.0,8.1,0.12,2.02
3198,30.0,2.251,7.0,30.005,2.26,6.526,0.4739,4.31,35.11,-81.76,10.85,5.25,54.0,8.1,0.12,2.02
3199,30.0,2.263,7.0,30.008,2.225,6.579,0.4231,4.24,35.22,-81.78,10.85,5.25,54.0,8.1,0.12,2.02
3200,30.0,2.275,7.0,30.011,2.202,6.59,0.4163,4.2,35.24,-81.78,10.85,5.25,54.0,8.1,0.12,2.02
3201,30.0,2.287,7.0,30.009,2.271,6.572,0.428,4.33,35.2,-81.76,10.85,5.25,54.0,8.1,0.12,2.02
3202,30.0,2.299,7.0,30.004,2.283,6.579,0.4217,4.35,35.22,-81.78,10.85,5.25,54.0,8.1,0.12,2.02
3203,30.0,2.311,7.0,30.017,2.33,6.594,0.4064,4.44,35.22,-81.72,10.85,5.25,54.0,8.1,0.12,2.02
3204,30.0,2.323,7.0,30.011,2.272,6.543,0.46,4.33,35.13,-81.74,10.85,5.25,54.0,8.1,0.12,2.02
3205,30.0,2.335,7.0,30.039,2.32,6.604,0.3982,4.42,35.2,-81.63,10.85,5.25,54.0,8.1,0.12,2.02
3206,30.0,2.347,7.0,30.01,2.376,6.56,0.4413,4.53,35.16,-81.72,10.85,5.25,54.0,8.1,0.12,2.02
3207,30.0,2.359,7.0,30.028,2.342,6.564,0.4372,4.46,35.13,-81.65,10.85,5.25,54.0,8.1,0.12,2.02
3208,30.0,2.371,7.0,30.022,2.342,6.559,0.4428,4.46,35.13,-81.67,10.85,5.25,54.0,8.1,0.12,2.02
3209,30.0,2.383,7.0,29.99,2.432,6.555,0.4474,4.64,35.18,-81.78,10.85,5.25,54.0,8.1,0.12,2.02
3210,30.0,2.395,7.0,30.019,2.376,6.6,0.4012,4.53,35.22,-81.69,10.85,5.25,54.0,8.1,0.12,2.02
3211,30.0,2.407,7.0,30.016,2.411,6.547,0.4531,4.59,35.11,-81.67,10.85,5.25,54.0,8.1,0.12,2.02
3212,30.0,2.419,7.0,30.009,2.376,6.601,0.4018,4.53,35.24,-81.74,10.85,5.25,54.0,8.1,0.12,2.02
3213,30.0,2.431,7.0,30.002,2.387,6.543,0.4593,4.55,35.13,-81.74,10.85,5.25,54.0,8.1,0.12,2.02
3214,30.0,2.443,7.0,29.996,2.421,6.561,0.4399,4.61,35.18,-81.76,10.85,5.25,54.0,8.1,0.12,2.02
3215,30.0,2.455,7.0,29.978,2.501,6.55,0.4527,4.77,35.18,-81.8,10.85,5.25,54.0,8.1,0.12,2.02
3216,30.0,2.467,7.0,29.994,2.513,6.566,0.4367,4.79,35.18,-81.74,10.85,5.25,54.0,8.1,0.12,2.02
3217,30.0,2.479,7.0,29.976,2.489,6.568,0.4329,4.75,35.22,-81.83,10.85,5.25,54.0,8.1,0.12,2.02
3218,30.0,2.491,7.0,29.97,2.523,6.533,0.4688,4.81,35.16,-81.83,10.85,5.25,54.0,8.1,0.12,2.02
3219,30.0,2.503,7.0,29.989,2.467,6.578,0.4233,4.7,35.22,-81.78,10.85,5.25,54.0,8.1,0.12,2.02
3220,30.0,2.515,7.0,30.006,2.514,6.588,0.4121,4.79,35.2,-81.69,10.85,5.25,54.0,8.1,0.12,2.02
3221,30.0,2.527,7.0,29.987,2.548,6.572,0.4286,4.86,35.2,-81.76,10.85,5.25,54.0,8.1,0.12,2.02
3222,30.0,2.539,7.0,30.003,2.549,6.588,0.4122,4.86,35.2,-81.69,10.85,5.25,54.0,8.1,0.12,2.02
3223,30.0,2.551,7.0,30.016,2.585,6.592,0.4096,4.92,35.18,-81.63,10.85,5.25,54.0,8.1,0.12,2.02
3224,30.0,2.563,7.0,30.002,2.56,6.588,0.4122,4.88,35.2,-81.69,10.85,5.25,54.0,8.1,0.12,2.02
3225,30.0,2.575,7.0,29.999,2.595,6.588,0.4126,4.94,35.2,-81.69,10.86,5.25,54.0,8.1,0.12,2.02
3226,30.0,2.587,7.0,29.995,2.583,6.583,0.4175,4.92,35.2,-81.72,10.86,5.25,54.0,8.1,0.12,2.02
3227,30.0,2.599,7.0,29.992,2.594,6.612,0.3882,4.94,35.27,-81.74,10.86,5.25,54.0,8.1,0.12,2.02
3228,30.0,2.611,7.0,30.02,2.597,6.597,0.4034,4.94,35.18,-81.61,10.86,5.25,54.0,8.1,0.12,2.02
3229,30.0,2.623,7.0,30.01,2.642,6.581,0.42,5.03,35.16,-81.63,10.86,5.25,54.0,8.1,0.12,2.02
3230,30.0,2.635,7.0,30.02,2.666,6.655,0.3469,5.08,35.29,-81.61,10.86,5.25,54.0,8.1,0.12,2.02
3231,30.0,2.647,7.0,30.01,2.689,6.627,0.3758,5.12,35.24,-81.63,10.86,5.25,54.0,8.1,0.12,2.02
3232,30.0,2.659,7.0,30.033,2.668,6.636,0.3653,5.08,35.22,-81.54,10.86,5.25,54.0,8.1,0.12,2.02
3233,30.0,2.671,7.0,29.99,2.722,6.611,0.3926,5.19,35.24,-81.69,10.86,5.26,54.0,8.1,0.12,2.02
3234,30.0,2.683,7.0,30.022,2.678,6.637,0.3635,5.1,35.24,-81.58,10.86,5.26,54.0,8.1,0.12,2.02
3235,30.0,2.695,7.0,30.029,2.69,6.613,0.388,5.12,35.18,-81.54,10.86,5.26,54.0,8.1,0.12,2.02
3236,30.0,2.707,7.0,30.015,2.712,6.591,0.4093,5.16,35.16,-81.58,10.86,5.26,54.0,8.1,0.12,2.02
3237,30.0,2.719,7.0,30.026,2.725,6.561,0.4402,5.19,35.07,-81.52,10.86,5.26,54.0,8.1,0.12,2.02
3238,30.0,2.731,7.0,30.012,2.758,6.603,0.3986,5.25,35.18,-81.58,10.86,5.26,54.0,8.1,0.12,2.02
3239,30.0,2.743,7.0,29.998,2.757,6.516,0.4839,5.25,35.02,-81.61,10.86,5.26,54.0,8.1,0.12,2.02
3240,30.0,2.755,7.0,30.015,2.736,6.562,0.4391,5.21,35.09,-81.56,10.86,5.26,54.0,8.1,0.12,2.02
3241,30.0,2.767,7.0,29.985,2.802,6.529,0.4727,5.34,35.07,-81.65,10.86,5.26,54.0,8.1,0.12,2.02
3242,30.0,2.779,7.0,30.035,2.714,6.589,0.4176,5.16,35.11,-81.5,10.86,5.26,54.0,8.1,0.12,2.02
3243,30.0,2.791,7.0,30.025,2.76,6.584,0.4183,5.25,35.11,-81.52,10.86,5.26,54.0,8.1,0.12,2.02
3244,30.0,2.803,7.0,29.992,2.838,6.528,0.4736,5.41,35.05,-81.61,10.86,5.26,54.0,8.1,0.12,2.02
3245,30.0,2.815,7.0,29.995,2.78,6.557,0.4442,5.3,35.11,-81.63,10.86,5.26,54.0,8.1,0.12,2.02
3246,30.0,2.827,7.0,30.006,2.828,6.561,0.4386,5.38,35.09,-81.56,10.86,5.26,54.0,8.1,0.12,2.02
3247,30.0,2.839,7.0,30.014,2.817,6.578,0.4226,5.36,35.11,-81.54,10.86,5.26,54.0,8.1,0.12,2.02
3248,30.0,2.851,7.0,29.981,2.848,6.581,0.4193,5.43,35.18,-81.67,10.86,5.26,54.0,8.1,0.12,2.02
3249,30.0,2.863,7.0,30.009,2.851,6.567,0.4336,5.43,35.09,-81.54,10.86,5.26,54.0,8.1,0.12,2.02
3250,30.0,2.875,7.0,29.982,2.883,6.522,0.478,5.49,35.05,-81.63,10.86,5.26,54.0,8.1,0.12,2.02
3251,30.0,2.887,7.0,30.006,2.897,6.578,0.422,5.52,35.11,-81.54,10.87,5.26,54.0,8.1,0.12,2.02
3252,30.0,2.899,7.0,29.978,2.964,6.569,0.4369,5.65,35.13,-81.63,10.87,5.26,54.0,8.1,0.12,2.02
3253,30.0,2.911,7.0,29.974,2.894,6.558,0.4431,5.52,35.13,-81.67,10.87,5.26,54.0,8.1,0.12,2.02
3254,30.0,2.923,7.0,30.043,2.854,6.651,0.3584,5.43,35.2,-81.43,10.87,5.26,54.0,8.1,0.12,2.02
3255,30.0,2.935,7.0,30.005,2.92,6.642,0.3582,5.56,35.24,-81.56,10.87,5.26,54.0,8.1,0.12,2.02
3256,30.0,2.947,7.0,30.001,2.978,6.601,0.4,5.67,35.16,-81.54,10.87,5.26,54.0,8.1,0.12,2.02
3257,30.0,2.959,7.0,29.993,2.954,6.602,0.3979,5.62,35.18,-81.58,10.87,5.26,54.0,8.1,0.12,2.02
3258,30.0,2.971,7.0,30.013,3.002,6.594,0.4075,5.71,35.11,-81.47,10.87,5.26,54.0,8.1,0.12,2.02
3259,30.0,2.983,7.0,30.004,3.002,6.554,0.4465,5.71,35.05,-81.5,10.87,5.26,54.0,8.1,0.12,2.02
3260,30.0,2.995,7.0,29.994,3.012,6.566,0.4339,5.73,35.09,-81.54,10.87,5.26,54.0,8.1,0.12,2.02
3261,30.0,3.007,7.0,30.006,2.979,6.606,0.3947,5.67,35.16,-81.52,10.87,5.26,54.0,8.1,0.12,2.02
3262,30.0,3.019,7.0,30.016,3.014,6.64,0.3603,5.73,35.2,-81.47,10.87,5.26,54.0,8.1,0.12,2.02
3263,30.0,3.031,7.0,29.994,3.082,6.542,0.4606,5.87,35.02,-81.5,10.87,5.26,54.0,8.1,0.12,2.02
3264,30.0,3.043,7.0,30.009,3.072,6.523,0.4775,5.84,34.96,-81.43,10.87,5.26,54.0,8.1,0.12,2.02
3265,30.0,3.055,7.0,30.001,3.083,6.559,0.4418,5.87,35.05,-81.47,10.87,5.26,54.0,8.1,0.12,2.02
3266,30.0,3.067,7.0,30.008,3.083,6.576,0.4245,5.87,35.07,-81.45,10.87,5.26,54.0,8.1,0.12,2.02
3267,30.0,3.079,7.0,30.01,3.025,6.541,0.462,5.76,35.0,-81.45,10.87,5.26,54.0,8.1,0.12,2.02
3268,30.0,3.091,7.0,30.009,3.083,6.535,0.4652,5.87,34.98,-81.43,10.87,5.27,54.0,8.1,0.12,2.02
3269,30.0,3.103,7.0,29.994,3.094,6.501,0.4989,5.89,34.94,-81.47,10.87,5.27,54.0,8.1,0.12,2.02
3270,30.0,3.115,7.0,29.993,3.093,6.49,0.5109,5.89,34.91,-81.47,10.87,5.27,54.0,8.1,0.12,2.02
3271,30.0,3.127,7.0,29.993,3.128,6.577,0.4232,5.95,35.09,-81.5,10.87,5.27,54.0,8.1,0.12,2.02
3272,30.0,3.139,7.0,29.994,3.152,6.611,0.3888,6.0,35.16,-81.5,10.87,5.27,54.0,8.1,0.12,2.02
3273,30.0,3.151,7.0,29.983,3.162,6.56,0.4406,6.02,35.07,-81.52,10.87,5.27,54.0,8.1,0.12,2.02
3274,30.0,3.163,7.0,29.986,3.151,6.531,0.4699,6.0,35.0,-81.5,10.87,5.27,54.0,8.1,0.12,2.02
3275,30.0,3.175,7.0,29.978,3.162,6.514,0.487,6.02,34.98,-81.52,10.88,5.27,54.0,8.1,0.12,2.02
3276,30.0,3.187,7.0,29.989,3.151,6.565,0.4364,6.0,35.07,-81.5,10.88,5.27,54.0,8.1,0.12,2.02
3277,30.0,3.199,7.0,29.968,3.195,6.549,0.4519,6.09,35.07,-81.56,10.88,5.27,54.0,8.1,0.12,2.02
3278,30.0,3.211,7.0,29.947,3.263,6.516,0.49,6.22,35.02,-81.61,10.88,5.27,54.0,8.1,0.12,2.02
3279,30.0,3.223,7.0,30.013,3.247,6.597,0.4041,6.17,35.07,-81.36,10.88,5.27,54.0,8.1,0.12,2.02
3280,30.0,3.235,7.0,30.004,3.269,6.58,0.4214,6.22,35.05,-81.39,10.88,5.27,54.0,8.1,0.12,2.02
3281,30.0,3.247,7.0,30.011,3.2,6.527,0.4751,6.09,34.94,-81.36,10.88,5.27,54.0,8.1,0.12,2.02
3282,30.0,3.259,7.0,30.017,3.247,6.591,0.41,6.17,35.05,-81.34,10.88,5.27,54.0,8.1,0.12,2.02
3283,30.0,3.271,7.0,30.032,3.284,6.63,0.372,6.24,35.09,-81.28,10.88,5.27,54.0,8.1,0.12,2.02
3284,30.0,3.283,7.0,29.998,3.269,6.575,0.4257,6.22,35.05,-81.41,10.88,5.27,54.0,8.1,0.12,2.02
3285,30.0,3.295,7.0,29.982,3.29,6.593,0.407,6.26,35.11,-81.47,10.88,5.27,54.0,8.1,0.12,2.02
3286,30.0,3.307,7.0,29.973,3.336,6.547,0.4546,6.35,35.02,-81.47,10.88,5.27,54.0,8.1,0.12,2.02
3287,30.0,3.319,7.0,29.981,3.348,6.546,0.4552,6.37,35.0,-81.43,10.88,5.27,54.0,8.1,0.12,2.02
3288,30.0,3.331,7.0,29.972,3.37,6.582,0.421,6.42,35.09,-81.47,10.88,5.27,54.0,8.1,0.12,2.02
3289,30.0,3.343,7.0,30.006,3.351,6.59,0.4097,6.37,35.05,-81.34,10.88,5.27,54.0,8.1,0.12,2.02
3290,30.0,3.355,7.0,30.016,3.329,6.619,0.3824,6.33,35.09,-81.32,10.88,5.27,54.0,8.1,0.12,2.02
3291,30.0,3.367,7.0,30.004,3.386,6.561,0.4395,6.44,34.98,-81.32,10.88,5.27,54.0,8.1,0.12,2.02
3292,30.0,3.379,7.0,30.008,3.339,6.602,0.4002,6.35,35.07,-81.34,10.88,5.27,54.0,8.1,0.12,2.02
3293,30.0,3.391,7.0,30.018,3.422,6.588,0.4132,6.5,35.0,-81.25,10.88,5.27,54.0,8.1,0.12,2.02
3294,30.0,3.403,7.0,30.04,3.425,6.61,0.3931,6.5,35.0,-81.17,10.88,5.27,54.0,8.1,0.12,2.02
3295,30.0,3.415,7.0,30.007,3.386,6.596,0.4056,6.44,35.05,-81.32,10.88,5.27,54.0,8.1,0.12,2.02
3296,30.0,3.427,7.0,29.989,3.419,6.55,0.45,6.5,34.98,-81.36,10.88,5.27,54.0,8.1,0.12,2.02
3297,30.0,3.439,7.0,30.005,3.386,6.572,0.431,6.44,35.0,-81.32,10.89,5.27,54.0,8.1,0.12,2.02
3298,30.0,3.451,7.0,29.999,3.502,6.589,0.4139,6.66,35.02,-81.3,10.89,5.27,54.0,8.1,0.12,2.02
3299,30.0,3.463,7.0,30.012,3.468,6.588,0.412,6.59,35.0,-81.25,10.89,5.27,54.0,8.1,0.12,2.02
3300,30.0,3.475,7.0,29.978,3.511,6.55,0.4518,6.68,34.98,-81.36,10.89,5.28,54.0,8.1,0.12,2.02
3301,30.0,3.487,7.0,29.99,3.466,6.567,0.4337,6.59,35.0,-81.34,10.89,5.28,54.0,8.1,0.12,2.02
3302,30.0,3.499,7.0,30.002,3.455,6.566,0.4363,6.57,34.98,-81.3,10.89,5.28,54.0,8.1,0.12,2.02
3303,30.0,3.511,7.0,30.002,3.514,6.583,0.4172,6.68,35.0,-81.28,10.89,5.28,54.0,8.1,0.12,2.02
3304,30.0,3.523,7.0,29.99,3.501,6.602,0.3991,6.66,35.07,-81.34,10.89,5.28,54.0,8.1,0.12,2.02
3305,30.0,3.535,7.0,29.997,3.478,6.595,0.4087,6.61,35.05,-81.32,10.89,5.28,54.0,8.1,0.12,2.02
3306,30.0,3.547,7.0,29.989,3.524,6.52,0.4811,6.7,34.89,-81.3,10.89,5.28,54.0,8.1,0.12,2.02
3307,30.0,3.559,7.0,30.018,3.574,6.616,0.3852,6.79,35.02,-81.19,10.89,5.28,54.0,8.1,0.12,2.02
3308,30.0,3.571,7.0,29.981,3.546,6.514,0.4868,6.75,34.89,-81.32,10.89,5.28,54.0,8.1,0.12,2.02
3309,30.0,3.583,7.0,30.006,3.572,6.541,0.4595,6.79,34.89,-81.21,10.89,5.28,54.0,8.1,0.12,2.02
3310,30.0,3.595,7.0,30.005,3.596,6.616,0.3836,6.83,35.05,-81.23,10.89,5.28,54.0,8.1,0.12,2.02
3311,30.0,3.607,7.0,29.981,3.651,6.536,0.4662,6.94,34.91,-81.28,10.89,5.28,54.0,8.1,0.12,2.02
3312,30.0,3.619,7.0,30.011,3.596,6.569,0.4316,6.83,34.94,-81.19,10.89,5.28,54.0,8.1,0.12,2.02
3313,30.0,3.63,7.0,29.98,3.663,6.548,0.4537,6.97,34.94,-81.28,10.89,5.28,54.0,8.1,0.12,2.02
3314,30.0,3.642,7.0,30.005,3.642,6.569,0.431,6.92,34.94,-81.19,10.89,5.28,54.0,8.1,0.12,2.02
3315,30.0,3.654,7.0,30.003,3.63,6.587,0.4138,6.9,34.98,-81.21,10.89,5.28,54.0,8.1,0.12,2.02
3316,30.0,3.665,7.0,30.009,3.666,6.533,0.4669,6.97,34.85,-81.15,10.89,5.28,54.0,8.1,0.12,2.02
3317,30.0,3.677,7.0,30.02,3.644,6.573,0.4284,6.92,34.91,-81.12,10.9,5.28,54.0,8.1,0.12,2.02
3318,30.0,3.688,7.0,30.036,3.658,6.589,0.4135,6.94,34.91,-81.06,10.9,5.28,54.0,8.1,0.12,2.02
3319,30.0,3.7,7.0,30.001,3.77,6.538,0.467,7.16,34.85,-81.12,10.9,5.28,54.0,8.1,0.12,2.02
3320,30.0,3.711,7.0,30.024,3.668,6.59,0.4128,6.97,34.94,-81.1,10.9,5.28,54.0,8.1,0.12,2.02
3321,30.0,3.722,7.0,30.009,3.76,6.596,0.4054,7.14,34.96,-81.12,10.9,5.28,54.0,8.1,0.12,2.02
3322,30.0,3.734,7.0,30.011,3.807,6.584,0.4228,7.23,34.91,-81.08,10.9,5.28,54.0,8.1,0.12,2.02
3323,30.0,3.745,7.0,30.017,3.772,6.595,0.4059,7.16,34.94,-81.08,10.9,5.28,54.0,8.1,0.12,2.02
3324,30.0,3.756,7.0,30.008,3.725,6.55,0.4512,7.08,34.87,-81.12,10.9,5.28,54.0,8.1,0.12,2.02
3325,30.0,3.767,7.0,29.999,3.712,6.592,0.4118,7.05,34.98,-81.19,10.9,5.28,54.0,8.1,0.12,2.02
3326,30.0,3.778,7.0,29.999,3.77,6.568,0.4323,7.16,34.91,-81.15,10.9,5.28,54.0,8.1,0.12,2.02
3327,30.0,3.789,7.0,29.992,3.816,6.503,0.4973,7.25,34.78,-81.12,10.9,5.28,54.0,8.1,0.12,2.02
3328,30.0,3.8,7.0,29.99,3.792,6.551,0.4494,7.21,34.89,-81.17,10.9,5.28,54.0,8.1,0.12,2.02
3329,30.0,3.811,7.0,30.006,3.771,6.532,0.4698,7.16,34.83,-81.1,10.9,5.28,54.0,8.1,0.12,2.02
3330,30.0,3.822,7.0,29.994,3.758,6.551,0.4538,7.14,34.89,-81.17,10.9,5.28,54.0,8.1,0.12,2.02
3331,30.0,3.833,7.0,30.011,3.795,6.56,0.4414,7.21,34.87,-81.08,10.9,5.28,54.0,8.1,0.12,2.02
3332,30.0,3.844,7.0,29.953,3.869,6.483,0.5196,7.36,34.8,-81.25,10.9,5.28,54.0,8.1,0.12,2.02
3333,30.0,3.854,7.0,29.981,3.826,6.504,0.4968,7.27,34.8,-81.17,10.9,5.28,54.0,8.1,0.12,2.02
3334,30.0,3.865,7.0,30.004,3.876,6.542,0.4577,7.36,34.83,-81.06,10.9,5.29,54.0,8.1,0.12,2.02
3335,30.0,3.876,7.0,29.987,3.944,6.514,0.491,7.49,34.78,-81.08,10.9,5.29,54.0,8.1,0.12,2.02
3336,30.0,3.886,7.0,30.013,3.877,6.541,0.4589,7.36,34.8,-81.01,10.91,5.29,54.0,8.1,0.12,2.02
